userId,porcentagem_coberta,filmes_apareceram,filmes_nao_apareceram
135,37.04,"[1923, 1291, 2571, 1036, 1422, 527, 1429, 32, 551, 296, 1449, 47, 1200, 1077, 3005, 2115, 2124, 4571, 485, 3704]","[1, 1674, 785, 4634, 3996, 3740, 671, 1954, 292, 293, 4776, 2987, 1967, 1073, 3250, 1203, 2997, 1206, 3253, 4022, 3263, 2502, 2763, 4066, 742, 1639, 2791, 2409, 2792, 1259, 1265, 1653, 2167, 3708]"
136,53.33,"[161, 165, 168, 10, 339, 468, 471, 253]","[256, 491, 15, 16, 340, 252, 349]"
137,37.04,"[903, 2571, 1230, 1231, 1200, 1299, 1301, 858, 923, 924]","[1, 6787, 6377, 1293, 1198, 750, 2064, 1233, 110, 1203, 111, 6650, 951, 2330, 3741, 3742, 3679]"
138,40.0,"[59784, 59103]","[616, 849, 222]"
139,83.33,"[260, 122886, 3753, 98809, 106489]",[1198]
140,32.18,"[11, 33166, 3735, 3098, 3230, 7076, 165, 3372, 4014, 2764, 2000, 599, 858, 474, 349, 608, 1250, 2019, 5479, 6378, 42730, 362, 1262, 30707, 3448, 1017, 3451, 4223]","[1408, 3074, 43396, 3717, 6, 647, 2822, 4874, 4880, 912, 1682, 2194, 21, 151, 3101, 3998, 161, 1441, 44709, 1704, 1961, 5418, 27821, 4018, 3255, 4535, 1721, 1465, 4161, 1090, 2497, 5060, 2501, 5064, 1097, 1101, 5464, 4187, 2268, 480, 866, 356, 3685, 2278, 6377, 7018, 2797, 2542, 5103, 4337, 1266, 4339, 6386, 7027, 500, 1013, 1015, 4857, 3198]"
141,55.0,"[1, 4993, 78499, 260, 1732, 296, 8874, 69844, 1653, 139385, 68954]","[3361, 3489, 8641, 4963, 5445, 134853, 1968, 8529, 3255]"
142,44.44,"[344, 364, 47, 588]","[34, 356, 36, 590, 527]"
143,50.0,"[2144, 103141, 103335, 101142, 1721, 59421]","[6593, 356, 6377, 47122, 68954, 6619]"
144,44.44,"[32, 2081, 4226, 2115, 778, 47, 7153, 2329]","[1028, 356, 357, 6953, 1035, 4014, 17, 337, 7034, 3996]"
145,33.33,[50],"[1, 111]"
146,0.0,[],"[32, 2085, 830]"
147,0.0,[],"[225, 163, 2699, 5]"
148,55.56,"[4896, 98243, 54001, 4308, 68954]","[108932, 98491, 356, 60069]"
149,83.33,"[260, 1253, 1240, 316, 1214]",[32]
150,60.0,"[25, 1356, 805]","[32, 6]"
151,50.0,"[1409, 837, 840, 813, 719, 1429]","[736, 1, 743, 9, 1432, 62]"
152,33.33,"[6016, 88129, 2959, 47, 50]","[64839, 904, 1193, 2858, 908, 64620, 64716, 111, 89492, 96829]"
153,16.67,"[112290, 56715]","[7265, 5992, 88810, 7147, 140174, 56367, 1682, 158966, 1271, 1246]"
154,77.78,"[115617, 114662, 1097, 81834, 119145, 89745, 79132]","[1704, 356]"
155,77.78,"[3555, 260, 2628, 2502, 432, 3578, 3615]","[2355, 333]"
156,28.79,"[1284, 1288, 3341, 913, 3096, 922, 3099, 541, 3506, 1213, 1217, 1219, 2511, 1617, 858, 1244, 999, 4973, 1276]","[1, 6666, 1035, 5902, 17, 1172, 21, 919, 2202, 4378, 154, 1179, 6684, 2599, 1193, 1961, 1965, 1966, 562, 3507, 4914, 2997, 6711, 1596, 3134, 2239, 8128, 969, 6218, 848, 593, 3408, 1238, 3418, 223, 1247, 866, 3556, 2917, 2406, 5991, 7396, 1641, 235, 2289, 7285, 2941]"
157,66.67,"[785, 527]",[1270]
158,33.33,[2490],"[2428, 327]"
159,38.46,"[1, 1704, 8360, 3114, 8533]","[72641, 72998, 7143, 2858, 166643, 150, 69757, 318]"
160,43.75,"[260, 1028, 150, 2840, 3868, 541, 2078, 32, 551, 1213, 1090, 1221, 198, 839, 1222, 589, 4306, 4055, 2023, 748, 1391]","[1, 2, 1411, 3593, 778, 3083, 3858, 4246, 2455, 3616, 1059, 2858, 1339, 6591, 1734, 3910, 1994, 3147, 2387, 1748, 3160, 2791, 5991, 5992, 2028, 3578, 2427]"
161,66.67,"[1, 1289, 7247, 48, 38038, 2617]","[47610, 252, 2135]"
162,55.56,"[515, 261, 266, 509, 31]","[16, 17, 272, 527]"
163,100.0,"[1608, 1625, 1588]",[]
164,44.44,"[1200, 1210, 589, 3527]","[480, 110, 1201, 3639, 3578]"
165,18.18,"[5218, 5991]","[5377, 2019, 5418, 1291, 6188, 1198, 110, 368, 249]"
166,47.62,"[1, 4226, 2571, 527, 2329, 8360, 3114, 5418, 45499, 8636, 1089, 1225, 32587, 4306, 5464, 1500, 1245, 353, 356, 6502]","[51080, 10, 33166, 7438, 17, 1193, 1580, 2353, 6711, 4027, 46530, 5445, 1097, 3147, 51662, 31696, 1617, 1234, 3160, 6874, 51935, 46578]"
167,41.67,"[5349, 34405, 104, 1291, 4011, 4016, 3793, 7153, 38038, 5146]","[33794, 5218, 2502, 2791, 6857, 778, 7147, 2413, 1136, 1073, 180, 150, 1527, 1278]"
168,48.15,"[8128, 3681, 1221, 1222, 903, 296, 57669, 1225, 908, 1201, 3543, 858, 1276]","[2657, 48738, 7333, 265, 1193, 2858, 55820, 2890, 111, 3730, 1172, 1269, 1302, 7934]"
169,24.64,"[4896, 1, 2, 899, 1282, 1569, 3594, 7147, 6188, 588, 5816, 1517, 7153, 595, 5014, 440, 4639]","[3, 1288, 6539, 6155, 914, 1042, 4373, 150, 5400, 4890, 5151, 2724, 6565, 5415, 6568, 1962, 3755, 3247, 1073, 4018, 5941, 4022, 185, 4025, 1083, 8641, 5444, 2501, 2502, 4936, 2762, 6218, 8783, 8529, 594, 852, 4310, 3159, 3160, 2394, 2011, 2012, 3552, 2791, 104, 7143, 364, 5103, 5873, 1270, 377, 1663]"
170,66.67,"[48, 34, 356, 110]","[377, 500]"
171,33.33,"[1089, 707, 260, 714, 720, 1276, 1080, 828]","[1, 485, 1291, 861, 235, 1198, 176, 1201, 29, 500, 1079, 1304, 25, 858, 541, 1208]"
172,16.67,[3578],"[527, 3087, 593, 2770, 277]"
173,0.0,[],"[17, 141, 150]"
174,27.27,"[648, 11, 333]","[480, 736, 34, 39, 520, 337, 344, 539]"
175,83.33,"[3594, 3791, 56949, 47382, 45880]",[2300]
176,66.67,"[329, 553, 589, 110, 47, 368]","[10, 349, 590]"
177,28.97,"[1028, 1029, 53125, 91529, 8970, 2959, 912, 4886, 91542, 71970, 78499, 2085, 2087, 8360, 46972, 81845, 81847, 116797, 588, 88140, 93006, 594, 116823, 110553, 858, 61406, 2918, 79091, 40819, 2300, 50685]","[1, 97921, 898, 3844, 107141, 1411, 2312, 59784, 6155, 1036, 81932, 56587, 8972, 8464, 1931, 97938, 910, 911, 1936, 77846, 1938, 7451, 108190, 6942, 2080, 928, 5502, 932, 39, 1193, 60074, 25771, 2858, 1197, 47, 56367, 66097, 946, 1203, 40629, 1333, 50872, 318, 72641, 67267, 5444, 837, 5445, 41285, 2248, 56775, 3408, 593, 339, 88405, 6870, 344, 3801, 3418, 4700, 1247, 4447, 88163, 1252, 6887, 1256, 6377, 6378, 98154, 3948, 71535, 46578, 66934, 3451, 45950, 1407]"
178,33.33,"[7361, 6502, 2571, 4235, 7153, 2329]","[608, 1, 356, 357, 4967, 1193, 10, 1198, 2231, 25, 349, 4734]"
179,13.33,"[786, 494]","[480, 1, 161, 3, 1061, 780, 141, 18, 500, 150, 317, 349, 318]"
180,20.0,[260],"[3552, 4993, 1196, 1136]"
181,77.78,"[480, 490, 11, 339, 277, 539, 61]","[257, 34]"
182,28.57,"[1, 4226, 1281, 2948, 2949, 4361, 2058, 778, 4878, 3984, 4881, 1941, 919, 412, 924, 3742, 36, 431, 2991, 2993, 8370, 2997, 1206, 3897, 198, 3271, 1224, 1225, 2762, 1227, 3911, 3158, 858, 1253, 3429, 5995, 1136, 2672, 5107, 760, 1148, 4349]","[3078, 6, 1542, 5131, 14, 2067, 6679, 4641, 4642, 41, 47, 4681, 590, 3150, 1104, 593, 8784, 600, 3160, 7264, 7265, 1645, 2683, 2686, 4225, 7299, 1673, 4235, 1676, 5772, 6285, 3740, 5791, 6305, 3747, 2730, 5810, 1204, 1207, 2232, 6335, 194, 2248, 3272, 2763, 3275, 1748, 215, 1754, 1251, 1252, 2294, 1784, 1274, 4350, 1279, 4874, 2336, 306, 307, 6969, 6971, 318, 3910, 3409, 2387, 1365, 2391, 3418, 1377, 5991, 5992, 7022, 1391, 4978, 4979, 5498, 1921, 2947, 4995, 8581, 3977, 3992, 1952, 441, 4029, 4032, 3521, 4037, 5574, 1480, 5577, 971, 3535, 6620, 2529, 3556, 2022, 2541, 2542, 6645, 3062, 1527, 5110, 3070]"
183,58.33,"[1210, 1387, 1200, 1201, 3062, 1370, 380]","[1408, 2947, 110, 2993, 377]"
184,66.67,"[171011, 122918, 122920, 159817, 122922, 178827, 180297, 102125, 180497, 2579, 112852, 114935, 162968, 168250, 79132, 106782]","[74754, 4226, 112552, 5995, 80463, 105653, 157369, 170907]"
185,33.33,"[2081, 364, 2085]","[1, 4226, 4878, 4308, 2396, 223]"
186,43.33,"[1, 898, 2054, 1544, 10, 3988, 1301, 4121, 1320, 950, 1334, 953, 1210, 1214, 2628, 4813, 592, 1876, 1240, 3675, 5349, 2406, 1127, 1391, 3697, 379]","[1921, 2, 2819, 899, 902, 2186, 3471, 2064, 2078, 1073, 952, 2617, 4027, 4795, 5181, 2366, 2369, 3408, 593, 594, 3409, 2140, 5214, 2916, 4713, 2541, 2797, 1136, 2161, 1909, 1527, 377, 380, 3711]"
187,53.57,"[8961, 31364, 49932, 27660, 16, 2064, 29, 4640, 290, 296, 6440, 47, 1464, 1209, 1210, 7099, 1214, 319, 27592, 8012, 1617, 30810, 3681, 741, 6502, 1136, 7153, 7156, 8950, 5244]","[1921, 27397, 2700, 1148, 2076, 4641, 7976, 2858, 3627, 7981, 31410, 1466, 5570, 3910, 1120, 6368, 37733, 5608, 745, 37741, 750, 4720, 8949, 49272, 2810, 39292]"
188,42.86,"[1537, 2565, 594, 918, 919, 926]","[2436, 5060, 356, 7, 3469, 1747, 2359, 1304]"
189,83.33,"[5952, 48516, 356, 527, 7153]",[318]
190,66.67,"[4896, 6016, 4995, 527, 6708, 8950, 6711, 858]","[8464, 8961, 4973, 318]"
191,38.89,"[6, 16, 496, 50, 306, 246, 58]","[1, 162, 417, 230, 235, 299, 300, 52, 151, 155, 348]"
192,66.67,"[160, 380, 10, 356]","[432, 150]"
193,42.86,"[296, 260, 4878]","[1207, 5618, 97938, 527]"
194,33.33,[1090],"[1288, 1035]"
195,27.27,"[1958, 6, 296, 3911, 16, 3793, 2391, 1912, 2841]","[3203, 260, 648, 778, 10, 1805, 1302, 4246, 2858, 1196, 3897, 1210, 4034, 1358, 2387, 1120, 866, 4067, 3174, 235, 2797, 1392, 3186, 2423]"
196,50.0,"[6378, 364, 150]","[44665, 47099, 62]"
197,42.86,"[296, 1377, 1240]","[3072, 1755, 293, 318]"
198,34.21,"[32, 4226, 356, 198, 2023, 2571, 913, 4370, 1617, 920, 25, 1210, 1277]","[4235, 2065, 24, 923, 3868, 1307, 3100, 2594, 3746, 2600, 1198, 3246, 1206, 3894, 185, 5570, 3147, 1619, 215, 357, 5607, 364, 1645, 2028, 1274]"
199,27.45,"[2336, 1889, 4226, 6, 2683, 1136, 1267, 30707, 1272, 1178, 1179, 1213, 1214, 4223]","[5377, 2692, 11, 55820, 41997, 910, 912, 1276, 21, 4378, 30749, 1693, 417, 6565, 5418, 5292, 3117, 440, 3129, 1339, 318, 1217, 1358, 56782, 6867, 6870, 3160, 858, 2908, 1374, 2912, 55269, 2918, 1641, 2671, 2289, 2300]"
200,45.16,"[10, 3082, 61323, 6934, 6942, 6944, 1569, 4014, 56367, 8368, 5299, 3638, 51255, 1210, 6333, 1220, 63433, 4816, 3793, 344, 8665, 44761, 2011, 2012, 4571, 6365, 40815, 56949]","[5, 31878, 3717, 913, 2724, 39, 1580, 4015, 4018, 2485, 56757, 50872, 3004, 1213, 318, 708, 2501, 2502, 31685, 32587, 8784, 339, 2006, 1500, 4447, 6373, 3176, 5225, 2797, 5103, 2805, 44665, 49530, 1020]"
201,48.15,"[1, 2115, 260, 2762, 1291, 1196, 589, 16, 2324, 1876, 1909, 1307, 2716]","[1378, 1127, 296, 11, 1197, 2094, 2321, 2706, 593, 2100, 339, 597, 1721, 2302]"
202,34.48,"[1, 1283, 2949, 6, 2951, 2571, 1291, 2959, 529, 1307, 161, 3108, 3633, 3635, 1208, 3260, 318, 2628, 1358, 1231, 2640, 596, 858, 1370, 1500, 608, 999, 1131, 1267, 3836]","[1280, 1537, 2, 2819, 1674, 3470, 2064, 1682, 150, 1183, 3104, 3105, 1184, 1188, 1958, 1959, 1961, 2858, 1580, 306, 3763, 2100, 1204, 1206, 308, 2105, 953, 3006, 3269, 3271, 1226, 3402, 971, 3793, 1234, 595, 852, 3029, 3418, 3036, 3552, 1125, 2278, 1127, 2406, 2407, 110, 750, 2288, 1265, 1266, 2289, 2802, 2414, 507, 508, 1663]"
203,44.44,"[296, 4993, 56174, 110]","[88744, 70286, 4306, 4886, 318]"
204,55.0,"[88129, 33794, 3266, 1222, 296, 5995, 47, 1206, 6807, 1208, 6104]","[293, 3751, 91658, 32587, 62956, 3949, 33615, 58803, 59604]"
205,33.33,"[81834, 81845]","[77561, 356, 260, 3033]"
206,33.33,"[661, 14]","[608, 1, 783, 7]"
207,33.33,[1321],"[1347, 2021]"
208,50.0,"[2916, 2628, 589]","[1210, 2762, 110]"
209,33.33,"[74458, 68157, 2959]","[356, 4011, 593, 3578, 68954, 318]"
210,83.33,"[5378, 7811, 260, 7810, 68358, 100611, 130444, 62999, 81564, 79139, 84772, 1196, 122926, 147376, 147378, 147380, 179511, 5816, 5944, 116797, 98243, 2628, 117192, 128842, 589, 7649, 113378, 179819, 102125, 62836]","[3147, 48780, 50872, 2716, 49278, 180031]"
211,73.68,"[3034, 260, 296, 32587, 1196, 8665, 2959, 50, 55765, 95510, 73017, 1210, 79132, 58559]","[78499, 57669, 2858, 1198, 7153]"
212,52.78,"[166528, 1291, 106002, 924, 122916, 26662, 122918, 81834, 122922, 51255, 67255, 166461, 68157, 180031, 179401, 589, 4306, 94959, 180985]","[318, 64614, 48394, 93838, 104879, 4016, 109374, 96079, 4979, 51540, 80693, 2005, 81591, 30707, 27773, 163645, 2078]"
213,26.67,"[5952, 1370, 589, 58559]","[3424, 64969, 6058, 6539, 908, 3409, 1682, 1721, 3481, 858, 69757]"
215,33.33,"[5952, 260, 3210, 6155, 1297, 50, 2324]","[3448, 1704, 2686, 55820, 2542, 144, 1617, 1203, 3252, 5782, 1206, 1208, 60766, 58047]"
216,43.33,"[3298, 3972, 1028, 1032, 3210, 2863, 913, 1617, 3507, 1394, 3543, 3994, 1244]","[2208, 34, 3300, 3977, 2186, 2857, 2858, 910, 1230, 497, 916, 1238, 1304, 3578, 955, 125, 2239]"
217,46.67,"[1, 34, 2115, 1610, 1196, 1198, 494, 474, 3256, 1370, 1371, 1148, 1373, 2174]","[480, 2407, 1641, 10, 2762, 909, 910, 3341, 1711, 2735, 2414, 3347, 2870, 2137, 954, 2524]"
218,33.33,"[2699, 471]","[5952, 345, 2692, 750]"
219,35.19,"[3972, 31878, 54286, 6548, 8360, 1196, 1198, 56367, 50, 51255, 1210, 56251, 56788, 3030, 6874, 858, 53996, 54259, 49272]","[62336, 10, 778, 780, 1805, 2321, 150, 2716, 2717, 44191, 2723, 44195, 44199, 1704, 4649, 6711, 50872, 3000, 27831, 2301, 64575, 8641, 3911, 457, 4816, 1617, 8528, 3033, 2268, 480, 63082, 364, 3949, 4848, 27773]"
220,51.16,"[1, 68358, 1291, 45722, 3996, 32, 4896, 58025, 3114, 1196, 1197, 1198, 8368, 45499, 8636, 6333, 2011, 2012, 349, 6365, 608, 6377]","[2692, 10, 2700, 55820, 8464, 57368, 2716, 4011, 303, 4022, 318, 3147, 45517, 590, 3159, 4954, 733, 5218, 1387, 2028, 1393]"
221,37.18,"[3328, 1284, 3334, 1927, 2959, 7056, 913, 1945, 2973, 32, 296, 5291, 1201, 1203, 2997, 9018, 1466, 318, 1222, 1225, 3529, 608, 1125, 7013, 1260, 1263, 1136, 2289, 2300]","[27776, 2692, 1287, 1288, 4361, 6538, 910, 3983, 912, 1041, 32022, 1944, 6552, 3996, 29, 5669, 2599, 1449, 31658, 27820, 3246, 3504, 50, 3507, 1206, 953, 27834, 8128, 965, 3911, 1224, 2248, 6987, 8014, 1104, 593, 8914, 31702, 348, 5225, 1259, 8044, 750, 6639, 1394, 4467, 8949, 4605, 2686]"
222,42.86,"[1221, 296, 91529, 98124, 7438, 47, 110, 1213, 68157]","[4993, 4995, 1220, 4963, 3173, 64969, 8958, 8528, 97304, 2716, 3421, 66744]"
223,55.56,"[48516, 5445, 5349, 2316, 58559]","[2144, 48394, 4973, 318]"
224,26.67,"[2915, 3436, 2108, 2804]","[2144, 289, 3361, 356, 39, 3496, 1259, 2797, 1265, 2100, 1270]"
225,46.67,"[69, 2248, 1196, 2001, 1753, 2011, 1407]","[2791, 104, 1641, 2633, 1197, 1079, 2716, 223]"
226,34.67,"[4993, 33794, 45447, 3210, 2959, 3988, 32, 45728, 2082, 420, 2984, 8874, 1196, 6188, 2115, 4306, 1240, 480, 608, 54503, 5481, 2671, 4980, 2683, 1276, 1278]","[54272, 2054, 1288, 1672, 10, 4489, 6025, 6796, 16, 661, 3481, 2329, 2716, 7325, 671, 1704, 1193, 5418, 4011, 1197, 180, 2997, 3253, 2231, 3254, 441, 6711, 7360, 3535, 8784, 1236, 54997, 6870, 216, 5464, 37720, 2268, 1246, 223, 5989, 4326, 8807, 3948, 46578, 4979, 1655, 3578, 35836, 7293]"
227,41.67,"[32, 48774, 6377, 91658, 32587, 750, 2959, 116797, 150, 30749]","[115713, 59369, 778, 63082, 54286, 111759, 47, 31410, 62644, 97304, 97913, 6874, 858, 52319]"
228,50.0,"[50, 2571, 260]","[2722, 3005, 318]"
229,33.33,"[345, 349, 356, 508]","[1, 265, 10, 236, 237, 500, 21, 475]"
230,54.55,"[736, 33794, 8644, 5349, 33679, 5459]","[54272, 5218, 55241, 597, 253]"
231,100.0,"[260, 296, 2571, 1291, 589, 1270]",[]
232,28.79,"[5378, 5379, 48516, 6537, 527, 39446, 79132, 64034, 1198, 47, 1210, 68157, 589, 51662, 4816, 8665, 71530, 110, 7293]","[2, 4874, 6539, 3980, 60684, 34319, 529, 4886, 67734, 5400, 30749, 78499, 68135, 71464, 1197, 7347, 6708, 59315, 4022, 79293, 5956, 8644, 1994, 3147, 3275, 32587, 59985, 51540, 54997, 55765, 51931, 2268, 30812, 8798, 7263, 5989, 64614, 5991, 2028, 3949, 55276, 71535, 46578, 3189, 35957, 63479, 47099]"
233,57.14,"[7361, 1732, 48516, 296, 170705, 50, 1298, 318]","[7371, 2028, 3949, 4973, 4306, 177593]"
234,45.45,"[480, 1, 1377, 1030, 4519, 2090, 2571, 1036, 3114, 1359, 1907, 3699, 3672, 1690, 1275]","[610, 2373, 2406, 648, 2088, 42, 2089, 2985, 2987, 3624, 364, 688, 1073, 4306, 1784, 24, 377, 4351]"
235,16.67,"[25, 589]","[265, 11, 235, 590, 593, 21, 246, 440, 377, 380]"
236,85.71,"[1350, 2505, 2572, 3052, 2542, 1278]",[1214]
237,50.0,"[32, 293, 44191]","[36529, 44195, 318]"
238,77.78,"[3682, 163, 1092, 1221, 4803, 3508, 4855]","[3528, 4848]"
239,53.33,"[1, 260, 48516, 6, 648, 2571, 6539, 7438, 2959, 54286, 3994, 4896, 292, 5669, 1704, 4008, 38061, 1466, 1210, 1213, 1214, 1089, 1090, 5445, 454, 8665, 6502, 40815, 1136, 54001, 8950, 1917]","[2944, 1527, 11, 48780, 4880, 1682, 2194, 2706, 7445, 4886, 5782, 288, 4011, 1580, 36529, 440, 8132, 457, 733, 2141, 8798, 608, 6378, 3052, 2542, 54259, 2167, 47610]"
240,54.17,"[256, 1, 2, 420, 196, 135, 383, 780, 333, 338, 344, 253, 255]","[736, 673, 3, 104, 174, 110, 529, 531, 185, 413, 542]"
241,66.67,"[106920, 2571, 3083, 8973, 47, 50, 60950, 215, 68157, 8638]","[3910, 106696, 104841, 8981, 71899]"
242,33.33,"[380, 47]","[32, 434, 432, 111]"
243,44.44,"[442, 466, 10, 44]","[193, 227, 36, 520, 172]"
244,40.0,"[541, 6, 3082, 1610, 1196, 2797, 110, 1597]","[1090, 547, 3811, 2919, 1288, 457, 10, 3755, 1356, 1293, 1197, 1754]"
246,47.06,"[62336, 4993, 53125, 3079, 63113, 6539, 2959, 17, 8983, 8984, 410, 28, 29, 541, 26662, 1210, 86332, 7361, 1240, 86880, 2020, 85736, 40815, 7153]","[95105, 55820, 70286, 5013, 4246, 62999, 52885, 44191, 5279, 4270, 81845, 81591, 94777, 69951, 94015, 80969, 33615, 6618, 1243, 1884, 2916, 357, 6377, 7147, 71535, 4720, 2046]"
247,57.14,"[1, 4226, 115617, 78499, 1089, 1704, 81834, 48780, 588, 4878, 527, 47, 7153, 54001, 112852, 79132]","[480, 1193, 6377, 6539, 2028, 115149, 51662, 152081, 1682, 1073, 50, 3578]"
248,100.0,"[86880, 2115, 60069, 1291, 1198, 151763, 147382, 147384, 84152]",[]
249,38.96,"[169984, 1, 111362, 4993, 114180, 260, 31878, 91529, 87306, 1036, 2700, 107406, 89745, 2706, 6548, 89492, 95510, 122906, 79132, 32, 122912, 110882, 3489, 122916, 293, 4007, 103335, 118696, 99114, 1580, 38061, 1917, 103341, 1201, 5810, 87222, 8636, 87232, 5952, 8641, 187593, 53322, 3793, 112852, 33493, 7254, 107348, 106072, 1240, 117590, 733, 119141, 6502, 91500, 52973, 750, 171763, 8950, 143355, 105213]","[2, 69122, 111113, 522, 159755, 81932, 97304, 82459, 1566, 1061, 1573, 96821, 1079, 95309, 4701, 5218, 64614, 63082, 106100, 69757, 49278, 48774, 49286, 93831, 93838, 5266, 148626, 7317, 101525, 142488, 63131, 2716, 7325, 44191, 4776, 58025, 60072, 60074, 1203, 1206, 83134, 134853, 8917, 60126, 134368, 2273, 1257, 52458, 1265, 42738, 58103, 8957, 253, 778, 5903, 2329, 72998, 2353, 73017, 57669, 95558, 93512, 168266, 32587, 79695, 8528, 3409, 103249, 79702, 91485, 69481, 161131, 4470, 3448, 6539, 99728, 3994, 114074, 1954, 107953, 2997, 3005, 72641, 457, 160718, 2000, 89047, 97752, 3034, 480, 55269, 55278, 134130, 55290]"
250,42.86,"[8880, 2739, 2085]","[345, 45, 318, 2407]"
251,37.5,"[1208, 293, 47]","[142115, 159817, 1225, 1197, 111]"
252,80.0,"[1, 168418, 115617, 78499, 122922, 364, 66097, 500]","[81845, 122886]"
253,0.0,[],"[608, 4642, 446, 1734, 1449, 44555, 4973, 2064, 26524, 29, 26366, 5791]"
254,50.0,"[32, 5952, 33154, 1089, 7361, 44199, 8360, 32587, 48780, 1196, 7438, 47, 1200, 3996, 44191]","[1, 4034, 44195, 5570, 48738, 48774, 5319, 356, 457, 4011, 2542, 338, 2396, 30749, 2431]"
255,75.0,"[3552, 1194, 420]",[344]
256,48.72,"[122882, 4995, 68358, 2571, 69524, 8984, 88744, 3753, 170, 109487, 5171, 8371, 6586, 2002, 4306, 126548, 2011, 44022, 106487]","[4992, 3717, 520, 48780, 111759, 18, 4246, 6942, 163, 6947, 442, 453, 3785, 8529, 121171, 53972, 68954, 92259, 91500, 4343]"
257,0.0,[],"[1288, 420, 653]"
258,83.33,"[60069, 48774, 1197, 527, 318]",[48394]
259,16.67,[6711],"[32, 7149, 1584, 5945, 153]"
260,37.04,"[6016, 1089, 4226, 4034, 3052, 7022, 47, 1175, 6874, 1148]","[608, 6027, 2572, 1357, 1358, 2413, 6288, 4529, 50, 3181, 2580, 1301, 342, 471, 6773, 29, 3006]"
261,58.33,"[4963, 5989, 4878, 50, 1682, 1240, 79132]","[2028, 96079, 16, 47, 81591]"
262,0.0,[],"[608, 36, 552, 594, 213, 28]"
263,38.1,"[4896, 1, 2690, 5952, 1188, 7361, 1639, 2761, 745, 11, 1196, 1197, 1873, 7153, 2324, 509]","[4992, 1923, 5507, 262, 8970, 527, 912, 17, 282, 3996, 3897, 1610, 2763, 8014, 1617, 8914, 2268, 30812, 224, 4973, 5617, 2291, 500, 1912, 1020, 3967]"
264,33.33,"[4896, 1356, 1372]","[1, 1250, 4995, 150, 4886, 253]"
265,37.5,"[32, 480, 2985, 1356, 379, 1270, 2393, 3035, 1276]","[1921, 2433, 36, 2407, 953, 969, 529, 3730, 3060, 3733, 150, 3701, 1784, 1945, 923]"
266,48.48,"[608, 2115, 3108, 1573, 6, 1222, 296, 2571, 16, 1136, 2804, 21, 2167, 1275, 1213, 2174]","[2560, 3265, 353, 1220, 1285, 1093, 356, 1288, 1127, 778, 1610, 2890, 2863, 1617, 2580, 3060, 733]"
267,53.33,"[3527, 1320, 1356, 3471, 1653, 1175, 924, 29]","[3552, 1093, 2699, 110, 2706, 58, 2683]"
268,11.11,"[50, 2349]","[1125, 1094, 2344, 41, 1673, 2762, 2858, 1230, 2351, 1234, 1394, 2770, 1077, 1238, 1303, 29]"
269,66.67,"[832, 780, 6, 783]","[1, 3]"
270,33.33,"[661, 14]","[608, 1, 736, 17]"
271,16.67,[924],"[32, 5508, 5902, 55765, 345]"
272,83.33,"[318, 89745, 1527, 1240, 84152]",[112138]
273,46.15,"[32, 364, 783, 500, 21, 248]","[1, 514, 262, 236, 367, 410, 509]"
274,28.12,"[1, 4226, 48385, 60161, 68358, 53000, 1036, 2700, 59022, 2959, 2328, 79132, 1461, 1208, 1209, 52281, 7236, 3275, 589, 2384, 55765, 3671, 1240, 1884, 7646, 1253, 2918]","[6016, 3843, 2947, 4995, 6, 53123, 10, 2060, 4238, 5903, 33166, 3857, 43921, 6807, 3608, 2329, 27674, 26778, 2076, 69275, 288, 3362, 3363, 31909, 293, 296, 55721, 2606, 1967, 48304, 50, 6707, 6708, 47610, 1206, 3639, 1079, 3897, 5047, 1089, 1729, 7235, 69, 70, 32587, 590, 55118, 593, 1235, 5080, 44761, 7930, 80219, 5989, 80489, 69481, 59369, 364, 44397, 2028, 367, 26736, 1517, 1527, 7802, 2683, 380, 7293, 4223]"
275,23.33,"[1, 4993, 903, 3210, 908, 5902, 541, 1968, 5938, 1208, 953, 1210, 4037, 1228, 1230, 1617, 215, 1136, 1270, 5878, 1148]","[1280, 5377, 904, 2186, 2700, 1784, 17, 21, 5013, 3481, 2330, 1307, 2716, 1278, 3362, 5418, 2731, 556, 2859, 3246, 1199, 2352, 1965, 1966, 2355, 3504, 1333, 3255, 3384, 3897, 1594, 954, 3006, 4034, 4291, 3910, 3911, 4809, 1610, 2890, 1358, 4816, 593, 1234, 1747, 3408, 1875, 2518, 3543, 348, 4061, 3038, 3039, 2912, 994, 1123, 5349, 2150, 357, 232, 235, 2539, 4334, 2542, 4979, 372, 4728, 4345, 2174]"
276,50.0,"[1, 673, 260, 231, 648, 333]","[2, 7, 1196, 1042, 728, 1210]"
277,50.0,"[880, 849, 1356]","[32, 1, 104]"
278,40.0,"[54272, 4002]","[50, 203, 318]"
279,48.15,"[33794, 260, 296, 80489, 2571, 112171, 112556, 38061, 110, 164179, 168248, 924, 1240]","[2403, 57669, 1222, 2502, 91529, 1258, 1036, 61132, 161582, 79702, 112183, 8376, 858, 58559]"
280,43.59,"[91104, 1, 5989, 7, 6377, 3210, 56367, 8368, 40815, 78772, 8341, 63992, 27, 79132, 1213, 8638, 1247]","[2432, 45447, 55052, 3489, 3753, 4649, 2352, 1207, 575, 72641, 91079, 586, 55247, 4306, 595, 5970, 4310, 41573, 64614, 63082, 91500, 2541]"
281,0.0,[],"[8368, 2329, 7325]"
